ID_Player,Player_Name,Team,Position,Match_Date,Age,Minutes_Played,Goals,Assists,Yellow_Cards,Red_Cards,Distance_KM
529,Dia Saba,Hapoel Tel Aviv,Forward,3/14/2025,28,90,3,0,0,0,9.65
530,Sagiv Jehezkel,Maccabi Tel Aviv,FWD,12/03/2024,27,90,1,1,0,0,11
531,Dor Turgeman,Maccabi Haifa,Goalkeeper,03/06/2025,22,90,0,0,1,0,9.52
532,Eli Dasa,Maccabi Haifa,׳—׳׳•׳¥,3/17/2024,25,90,1,1,0,0,9.98
533,Netta Lavi,Maccabi Haifa,Defender,04/08/2024,30,69,0,0,0,0,7.38
534,Raz Shlomo,Hapoel Beer Sheva,Midfielder,6/17/2024,24,90,0,0,0,0,11.55
535,Gabi Kanichowsky,Hapoel Tel Aviv,׳—׳׳•׳¥,12/14/2024,30,90,0,0,0,0,9.12
536,Netta Lavi,Hapoel Tel Aviv,׳§׳©׳¨,6/23/2024,31,7,2,2,0,0,0.88
537,Eli Dasa,Maccabi Tel Aviv,Midfielder,01/12/2025,23,66,1,0,0,0,8.76
538,Eli Dasa,Hapoel Beer Sheva,Defender,7/19/2024,24,90,0,2,0,0,10.42
539,Dia Saba,Beitar Jerusalem,FWD,3/21/2024,28,40,1,0,0,0,4.73
540,Gabi Kanichowsky,Maccabi Haifa,׳—׳׳•׳¥,1/21/2025,30,90,0,0,0,0,11.27
541,Dia Saba,Hapoel Tel Aviv,Forward,12/23/2024,29,90,0,0,0,0,9.53
542,Eran Zahavi,Hapoel Beer Sheva,Midfielder,12/08/2024,25,38,0,0,0,0,5.56
543,Dor Peretz,Beitar Jerusalem,FWD,9/13/2024,23,90,0,0,0,0,9.87
544,Anan Khalaili,Beitar Jerusalem,Midfielder,4/20/2024,26,74,1,1,0,0,10.06
545,Miguel Vitor,Maccabi Haifa,Midfielder,1/27/2024,30,90,0,0,0,0,10.94
546,Gabi Kanichowsky,Maccabi Tel Aviv,Midfielder,03/08/2024,31,90,0,0,1,0,9.51
547,Eyad Abu Abaid,Beitar Jerusalem,׳§׳©׳¨,2/25/2024,26,0,0,0,0,0,0
548,Dor Turgeman,Beitar Jerusalem,׳§׳©׳¨,6/19/2024,20,64,0,0,0,0,8.11
549,Hisham Layous,Maccabi Haifa,׳—׳׳•׳¥,10/07/2024,27,90,0,0,0,0,10.01
550,Hisham Layous,Hapoel Beer Sheva,Forward,02/03/2024,26,90,0,0,0,0,11.87
551,Lior Refaelov,Maccabi Haifa,Defender,2/19/2024,25,90,0,0,0,0,11.79
552,Raz Shlomo,Beitar Jerusalem,Midfielder,9/14/2024,24,90,0,0,0,0,10.56
553,Eyad Abu Abaid,Beitar Jerusalem,׳§׳©׳¨,12/30/2024,27,90,0,0,0,0,10.67
554,Eyad Abu Abaid,Maccabi Haifa,FWD,05/05/2024,29,90,0,0,0,0,9.95
555,Eli Dasa,Hapoel Tel Aviv,׳—׳׳•׳¥,10/21/2024,23,86,0,0,0,0,7.77
556,Sagiv Jehezkel,Hapoel Beer Sheva,Forward,01/09/2024,28,90,1,0,2,0,9.64
557,Dor Turgeman,Beitar Jerusalem,׳—׳׳•׳¥,12/11/2024,23,90,0,0,0,1,10.76
558,Yarden Shua,Hapoel Beer Sheva,׳§׳©׳¨,02/05/2024,33,90,0,1,0,0,11.44
559,Tai Baribo,Hapoel Tel Aviv,׳—׳׳•׳¥,5/18/2024,36,90,2,0,0,0,10.21
560,Miguel Vitor,Maccabi Haifa,Forward,02/06/2025,29,90,0,1,0,0,8.1
561,Dor Peretz,Maccabi Tel Aviv,׳§׳©׳¨,8/23/2024,26,90,0,0,0,0,10.21
562,Tai Baribo,Hapoel Beer Sheva,׳—׳׳•׳¥,03/11/2024,36,80,0,0,0,0,8.32
563,Ramzi Safouri,Maccabi Haifa,FWD,1/31/2025,24,90,1,0,2,0,10.43
564,Tai Baribo,Beitar Jerusalem,Defender,4/26/2024,37,90,0,2,1,0,11.52
565,Mohammad Abu Fani,Maccabi Tel Aviv,Forward,1/16/2024,28,78,2,1,0,0,8.83
566,Tai Baribo,Hapoel Tel Aviv,Defender,5/18/2024,38,90,0,1,1,0,10.92
567,Netta Lavi,Maccabi Haifa,Goalkeeper,6/18/2024,31,90,0,0,0,0,9.39
568,Hisham Layous,Maccabi Tel Aviv,FWD,02/07/2024,29,90,0,0,1,0,9.71
569,Yarden Shua,Beitar Jerusalem,Forward,4/14/2025,33,90,0,0,0,0,9.22
570,Hisham Layous,Hapoel Tel Aviv,Forward,2/14/2024,28,90,0,1,0,0,10.29
571,Lior Refaelov,Maccabi Tel Aviv,FWD,11/05/2024,26,90,0,0,0,0,8.63
572,Raz Shlomo,Hapoel Tel Aviv,Forward,4/21/2024,23,87,0,0,0,0,9.26
573,Mohammad Abu Fani,Hapoel Beer Sheva,Midfielder,04/04/2024,26,90,1,1,0,0,11.11
574,Hisham Layous,Hapoel Beer Sheva,Forward,06/02/2024,29,90,2,2,0,0,10.48
575,Hisham Layous,Maccabi Tel Aviv,׳—׳׳•׳¥,07/06/2024,27,90,0,0,0,0,10
576,Dan Einbinder,Hapoel Tel Aviv,FWD,7/15/2024,26,90,0,0,0,0,10.85
577,Anan Khalaili,Maccabi Haifa,Defender,12/05/2024,28,90,0,1,0,0,10.69
578,Omri Altman,Maccabi Haifa,FWD,2/19/2024,26,40,1,1,0,0,5.34
579,Eran Zahavi,Beitar Jerusalem,FWD,9/28/2024,26,56,0,0,0,0,7.51
580,Eyad Abu Abaid,Maccabi Haifa,FWD,9/19/2024,27,0,0,0,0,0,0
581,Hisham Layous,Maccabi Tel Aviv,Defender,03/08/2025,27,90,0,0,0,0,8.27
582,Hisham Layous,Hapoel Beer Sheva,FWD,1/16/2025,29,87,0,0,0,0,10.71
583,Dor Peretz,Hapoel Tel Aviv,Forward,4/15/2025,25,90,1,0,2,0,9.25
584,Eyad Abu Abaid,Beitar Jerusalem,FWD,4/28/2025,27,18,0,0,0,0,1.81
585,Dean David,Beitar Jerusalem,Forward,3/15/2025,28,90,1,0,1,0,10.27
586,Dan Einbinder,Hapoel Tel Aviv,Goalkeeper,04/05/2025,26,33,0,0,0,0,4.22
587,Roey Gordana,Beitar Jerusalem,Forward,11/26/2024,31,90,0,1,0,1,10.36
588,Dean David,Beitar Jerusalem,Goalkeeper,08/06/2024,29,90,1,1,0,0,11.14
589,Shon Weissman,Beitar Jerusalem,׳§׳©׳¨,2/18/2025,29,90,0,0,1,0,10.51
590,Miguel Vitor,Maccabi Haifa,Defender,01/03/2025,27,90,0,1,0,0,11.11
591,Ramzi Safouri,Hapoel Beer Sheva,׳—׳׳•׳¥,2/29/2024,24,45,0,0,0,0,4.73
592,Yarden Shua,Beitar Jerusalem,Midfielder,01/08/2024,32,90,0,0,1,0,9.58
593,Sagiv Jehezkel,Maccabi Haifa,Forward,02/05/2025,27,90,0,0,0,0,8.7
594,Eli Dasa,Beitar Jerusalem,Defender,7/31/2024,25,19,0,0,0,0,1.92
595,Ramzi Safouri,Hapoel Beer Sheva,Defender,1/26/2025,25,90,1,0,0,0,10.7
596,Ramzi Safouri,Maccabi Tel Aviv,׳—׳׳•׳¥,05/10/2024,24,90,0,0,1,0,8.53
597,Yarden Shua,Hapoel Beer Sheva,Forward,02/06/2024,32,90,1,0,0,0,9.48
598,Miguel Vitor,Beitar Jerusalem,׳§׳©׳¨,3/17/2024,29,90,0,0,0,1,11.25
599,Oscar Gloukh,Maccabi Haifa,Midfielder,03/03/2024,28,90,0,0,0,0,12.68
600,Dor Turgeman,Maccabi Tel Aviv,FWD,1/26/2025,22,90,1,0,1,0,11.04
601,Omri Altman,Maccabi Haifa,FWD,6/25/2024,25,90,0,1,0,0,9.93
602,Sagiv Jehezkel,Beitar Jerusalem,Defender,08/12/2024,27,90,0,0,1,0,10.3
603,Shon Weissman,Beitar Jerusalem,׳—׳׳•׳¥,2/24/2025,27,64,2,0,0,0,7.19
604,Manor Solomon,Maccabi Tel Aviv,Midfielder,5/28/2024,29,90,1,2,0,0,11.83
605,Anan Khalaili,Maccabi Haifa,Goalkeeper,9/29/2024,27,71,1,0,0,0,7.78
606,Oscar Gloukh,Maccabi Tel Aviv,Defender,12/08/2024,28,70,0,0,0,0,8.32
607,Hisham Layous,Maccabi Haifa,Defender,5/31/2024,28,90,0,0,1,0,9.62
608,Roey Gordana,Maccabi Haifa,Midfielder,5/29/2024,30,90,1,0,1,0,8.5
609,Sagiv Jehezkel,Hapoel Tel Aviv,Midfielder,01/08/2025,27,90,1,1,1,0,11.96
610,Tai Baribo,Beitar Jerusalem,FWD,02/10/2025,37,90,0,0,0,0,8.96
611,Hisham Layous,Hapoel Tel Aviv,Defender,06/12/2024,27,90,0,0,0,0,9.59
612,Dor Peretz,Maccabi Haifa,׳§׳©׳¨,1/14/2025,27,90,0,3,0,0,10.62
613,Hisham Layous,Maccabi Haifa,FWD,12/14/2024,28,90,0,0,0,0,10.6
614,Mohammad Abu Fani,Hapoel Beer Sheva,׳—׳׳•׳¥,11/05/2024,27,90,0,0,0,0,10.28
615,Dan Einbinder,Maccabi Haifa,׳§׳©׳¨,11/30/2024,24,90,0,0,0,0,12.08
616,Oscar Gloukh,Maccabi Haifa,׳§׳©׳¨,07/06/2024,28,70,1,0,2,0,8.68
617,Dor Peretz,Beitar Jerusalem,Forward,3/22/2025,26,90,1,0,0,0,10.94
618,Raz Shlomo,Hapoel Beer Sheva,Goalkeeper,02/07/2024,23,86,1,0,0,0,9.2
619,Ramzi Safouri,Maccabi Haifa,׳§׳©׳¨,9/18/2024,25,90,1,2,0,0,12.01
620,Dia Saba,Hapoel Tel Aviv,FWD,10/22/2024,31,90,3,0,0,0,11.98
621,Roey Gordana,Beitar Jerusalem,Forward,1/21/2025,28,11,1,1,0,0,0.99
622,Anan Khalaili,Maccabi Tel Aviv,Midfielder,5/16/2024,27,90,1,1,0,0,10.92
623,Dia Saba,Maccabi Haifa,Forward,2/13/2024,30,90,1,0,0,0,10.43
624,Oscar Gloukh,Hapoel Beer Sheva,Goalkeeper,07/07/2024,29,38,0,0,1,0,4.72
625,Eli Dasa,Beitar Jerusalem,Goalkeeper,06/10/2024,25,90,0,0,0,0,10.44
626,Anan Khalaili,Beitar Jerusalem,FWD,01/07/2024,27,90,2,0,0,0,8.82
627,Oscar Gloukh,Beitar Jerusalem,׳§׳©׳¨,04/03/2025,28,64,1,0,0,0,7.74
628,Yarden Shua,Beitar Jerusalem,׳—׳׳•׳¥,09/03/2024,31,90,1,1,0,0,9.59
629,Sagiv Jehezkel,Hapoel Tel Aviv,Forward,1/19/2025,27,63,0,2,0,0,7.95
630,Mohammad Abu Fani,Hapoel Beer Sheva,Defender,8/30/2024,26,90,1,0,2,0,10.28
631,Eyad Abu Abaid,Beitar Jerusalem,FWD,02/02/2025,27,90,0,0,0,0,10.25
632,Eli Dasa,Hapoel Tel Aviv,Goalkeeper,3/30/2025,26,90,0,0,1,0,9.19
633,Dor Peretz,Hapoel Tel Aviv,Midfielder,1/13/2025,27,90,0,0,0,0,10.38
634,Raz Shlomo,Beitar Jerusalem,Defender,2/14/2024,25,90,0,0,2,0,10.69
635,Oscar Gloukh,Beitar Jerusalem,Midfielder,2/27/2025,29,90,1,3,1,0,9.6
636,Ramzi Safouri,Beitar Jerusalem,FWD,4/24/2025,23,90,0,1,0,0,9.79
637,Sagiv Jehezkel,Beitar Jerusalem,Forward,02/10/2024,27,90,1,0,0,0,8.64
638,Eli Dasa,maccabi tel aviv,׳—׳׳•׳¥,4/15/2025,23,90,0,0,0,0,9.7
639,Dor Turgeman,Beitar Jerusalem,FWD,06/10/2024,22,61,0,1,0,0,5.7
640,Netta Lavi,Maccabi Haifa,׳—׳׳•׳¥,12/20/2024,30,81,0,0,0,0,7.9
641,Dia Saba,Beitar Jerusalem,Forward,11/02/2024,28,42,5,0,0,0,4.26
642,Eyad Abu Abaid,Beitar Jerusalem,׳§׳©׳¨,9/21/2024,28,22,0,1,0,0,2.88
643,Dean David,Maccabi Tel Aviv,Goalkeeper,10/18/2024,28,90,0,1,0,0,10.88
644,Hisham Layous,Hapoel Beer Sheva,Goalkeeper,10/07/2024,27,90,1,0,0,0,11.95
645,Dia Saba,Hapoel Beer Sheva,Forward,08/09/2024,30,78,0,1,0,0,8.77
646,Ramzi Safouri,Hapoel Tel Aviv,׳—׳׳•׳¥,11/16/2024,25,90,1,1,1,0,9.62
647,Oscar Gloukh,Beitar Jerusalem,Goalkeeper,01/09/2025,29,76,0,0,0,0,8.95
648,Dor Peretz,Maccabi Haifa,Midfielder,2/17/2024,25,90,0,0,0,0,10.58
649,Lior Refaelov,Beitar Jerusalem,FWD,07/02/2024,27,90,1,0,0,0,9.32
650,Yarden Shua,Beitar Jerusalem,Midfielder,5/31/2024,34,90,1,0,0,0,10.3
651,Yarden Shua,Maccabi Tel Aviv,Midfielder,8/14/2024,31,90,1,0,0,0,11.75
652,Dor Peretz,Beitar Jerusalem,FWD,06/10/2024,25,82,0,0,0,0,9.63
653,Hisham Layous,Hapoel Beer Sheva,Goalkeeper,04/03/2024,28,90,2,0,0,0,10.52
654,Dor Turgeman,Maccabi Tel Aviv,׳§׳©׳¨,08/04/2024,21,90,0,1,0,0,13.3
655,Ramzi Safouri,Hapoel Beer Sheva,׳—׳׳•׳¥,1/22/2025,25,90,0,1,0,0,9.96
656,Yarden Shua,Hapoel Beer Sheva,Goalkeeper,2/19/2024,33,90,0,0,0,0,11.02
657,Dia Saba,Beitar Jerusalem,FWD,02/10/2024,29,90,0,0,0,0,10.78
658,Dan Einbinder,Beitar Jerusalem,Midfielder,8/25/2024,26,90,1,3,0,0,11.79
659,Sagiv Jehezkel,Beitar Jerusalem,Goalkeeper,02/10/2025,26,90,0,1,0,0,10.55
660,Miguel Vitor,Maccabi Haifa,Forward,03/11/2025,30,90,0,1,0,0,8.96
661,Lior Refaelov,Maccabi Haifa,Midfielder,8/21/2024,27,64,2,0,0,0,9.6
662,Oscar Gloukh,Hapoel Beer Sheva,Midfielder,3/17/2024,28,90,1,0,0,0,10.26
663,Hisham Layous,Beitar Jerusalem,Goalkeeper,5/24/2024,26,90,0,0,0,0,9.62
664,Dan Einbinder,Maccabi Haifa,Forward,8/22/2024,24,90,0,0,0,0,11.25
665,Miguel Vitor,Hapoel Tel Aviv,Defender,09/03/2024,29,73,0,0,1,0,7.34
666,Miguel Vitor,Beitar Jerusalem,Midfielder,4/28/2024,30,90,0,1,0,0,9.89
667,Anan Khalaili,Hapoel Beer Sheva,FWD,11/18/2024,28,40,0,0,0,0,4.69
668,Dor Peretz,Maccabi Tel Aviv,Midfielder,7/24/2024,25,0,0,0,0,0,0
669,Roey Gordana,Beitar Jerusalem,Midfielder,10/19/2024,30,90,0,0,0,0,11.04
670,Dan Einbinder,Maccabi Haifa,Goalkeeper,8/17/2024,26,64,0,0,0,0,7.73
671,Miguel Vitor,Maccabi Tel Aviv,׳§׳©׳¨,1/30/2024,27,68,3,1,0,0,6.55
672,Eran Zahavi,Hapoel Tel Aviv,Goalkeeper,3/29/2024,26,90,0,1,0,0,10.45
673,Netta Lavi,Maccabi Haifa,׳§׳©׳¨,5/15/2024,29,90,0,3,2,0,11.19
674,Lior Refaelov,Maccabi Haifa,Goalkeeper,10/27/2024,26,77,0,0,0,0,8.07
675,Tai Baribo,Beitar Jerusalem,Defender,06/09/2024,37,72,0,0,1,0,7.62
676,Dan Einbinder,Hapoel Beer Sheva,Midfielder,2/20/2024,26,90,0,3,0,0,11.14
677,Roey Gordana,Maccabi Haifa,׳—׳׳•׳¥,11/18/2024,30,90,0,1,0,0,12.01
678,Dor Peretz,Maccabi Tel Aviv,Forward,08/06/2024,24,90,3,0,2,0,11.55
679,Lior Refaelov,Maccabi Haifa,Goalkeeper,12/02/2024,26,64,0,0,0,0,7.36
680,Oscar Gloukh,Hapoel Beer Sheva,Defender,4/18/2024,28,90,0,0,0,0,11.73
681,Dia Saba,Hapoel Tel Aviv,Forward,06/11/2024,30,90,1,0,0,0,10.45
682,Mohammad Abu Fani,Hapoel Beer Sheva,Forward,7/17/2024,28,82,0,0,0,0,10.31
683,Dor Peretz,Hapoel Tel Aviv,Midfielder,12/05/2024,25,13,0,1,0,0,1.6
684,Eran Zahavi,Beitar Jerusalem,FWD,04/01/2024,27,50,0,0,1,0,6.05
685,Dor Turgeman,Maccabi Tel Aviv,׳§׳©׳¨,7/27/2024,23,90,0,0,0,0,11.1
686,Netta Lavi,Maccabi Haifa,FWD,7/24/2024,29,87,0,0,0,0,8.79
687,Dor Peretz,Maccabi Haifa,Forward,08/12/2024,26,79,0,0,1,0,8.73
688,Lior Refaelov,Hapoel Beer Sheva,Goalkeeper,02/07/2024,26,0,0,0,0,0,0
689,Manor Solomon,Maccabi Haifa,׳§׳©׳¨,02/03/2025,28,90,0,0,0,0,11.62
690,Roey Gordana,Maccabi Haifa,Defender,2/25/2024,30,90,1,0,0,0,8.03
691,Raz Shlomo,Hapoel Beer Sheva,Defender,3/26/2025,24,90,0,0,0,0,10.05
692,Ramzi Safouri,Hapoel Beer Sheva,Defender,1/18/2025,25,90,0,2,1,0,9.3
693,Gabi Kanichowsky,Maccabi Tel Aviv,Midfielder,07/02/2024,32,90,0,1,0,0,10.44
694,Tai Baribo,Hapoel Beer Sheva,׳§׳©׳¨,6/28/2024,36,90,1,1,1,1,9.65
695,Dan Einbinder,Hapoel Tel Aviv,׳§׳©׳¨,02/08/2024,26,0,0,0,0,0,0
696,Eyad Abu Abaid,Hapoel Beer Sheva,Goalkeeper,7/31/2024,28,90,0,2,0,0,9.82
697,Roey Gordana,Hapoel Beer Sheva,FWD,9/18/2024,28,90,0,0,0,0,10.52
698,Mohammad Abu Fani,Maccabi Tel Aviv,׳§׳©׳¨,05/11/2024,26,90,0,0,1,0,11.77
699,Oscar Gloukh,Maccabi Haifa,Defender,07/01/2024,29,90,0,0,2,0,10.02
700,Ramzi Safouri,Maccabi Haifa,׳§׳©׳¨,4/24/2025,24,90,0,1,1,0,10.51
701,Eli Dasa,Hapoel Tel Aviv,Goalkeeper,1/24/2024,24,90,0,0,0,0,10.64
702,Shon Weissman,Maccabi Haifa,׳—׳׳•׳¥,07/11/2024,30,90,0,0,1,0,9.73
703,Ramzi Safouri,Beitar Jerusalem,FWD,2/16/2025,23,90,0,0,1,0,8.6
704,Tai Baribo,Maccabi Tel Aviv,Forward,04/06/2024,35,90,2,2,0,0,8.25
705,Miguel Vitor,Beitar Jerusalem,Midfielder,05/03/2024,30,90,0,0,0,0,10.9
706,Ramzi Safouri,Hapoel Tel Aviv,׳—׳׳•׳¥,9/16/2024,24,90,0,0,0,0,12.27
707,Dan Einbinder,Beitar Jerusalem,Forward,04/07/2024,25,90,0,0,1,0,10.28
708,Netta Lavi,Hapoel Tel Aviv,FWD,4/27/2024,30,90,0,2,0,0,10.3
709,Ramzi Safouri,Maccabi Tel Aviv,׳—׳׳•׳¥,07/03/2024,23,72,0,0,0,0,7.63
710,Mohammad Abu Fani,Hapoel Beer Sheva,Forward,10/04/2024,26,90,0,0,0,0,9.94
711,Eli Dasa,maccabi tel aviv,Goalkeeper,4/17/2025,23,90,2,0,0,0,9.99
712,Oscar Gloukh,Maccabi Haifa,׳§׳©׳¨,2/13/2025,28,90,2,1,0,0,9.57
713,Omri Altman,Hapoel Tel Aviv,Goalkeeper,10/28/2024,27,26,0,0,0,0,2.95
714,Dia Saba,Hapoel Tel Aviv,Forward,01/08/2024,31,90,1,0,0,0,10
715,Roey Gordana,Hapoel Beer Sheva,FWD,8/20/2024,29,59,0,0,0,0,5.43
716,Omri Altman,Hapoel Tel Aviv,׳—׳׳•׳¥,7/29/2024,26,90,1,0,0,0,8.6
717,Eli Dasa,Maccabi Haifa,Goalkeeper,5/20/2024,24,90,0,0,0,0,8.91
718,Hisham Layous,Maccabi Tel Aviv,Defender,09/08/2024,30,90,0,0,1,0,10.61
719,Gabi Kanichowsky,Maccabi Tel Aviv,Midfielder,09/06/2024,30,86,4,0,0,0,12.83
720,Netta Lavi,Hapoel Beer Sheva,FWD,09/01/2024,31,76,0,0,0,0,7.3
721,Eyad Abu Abaid,Maccabi Tel Aviv,Goalkeeper,9/22/2024,27,90,0,0,0,0,9.34
722,Eli Dasa,Maccabi Tel Aviv,Goalkeeper,10/24/2024,23,90,0,0,0,0,9.16
723,Yarden Shua,Hapoel Beer Sheva,Midfielder,4/21/2024,32,90,1,0,0,0,11.21
724,Eyad Abu Abaid,Hapoel Beer Sheva,Goalkeeper,11/14/2024,30,90,0,2,0,0,10.67
725,Eyad Abu Abaid,Maccabi Tel Aviv,FWD,12/06/2024,30,90,0,0,0,0,9.57
726,Tai Baribo,Beitar Jerusalem,Forward,01/04/2024,39,90,1,0,0,0,9.98
727,Mohammad Abu Fani,Maccabi Tel Aviv,Midfielder,01/03/2024,28,90,1,1,0,0,11.4
728,Oscar Gloukh,Maccabi Haifa,׳§׳©׳¨,4/21/2024,28,84,0,2,0,0,10.24
729,Sagiv Jehezkel,Hapoel Tel Aviv,Goalkeeper,11/20/2024,27,90,0,0,0,0,11.65
730,Yarden Shua,Beitar Jerusalem,Goalkeeper,4/21/2024,32,90,2,0,0,0,11.41
731,Omri Altman,Maccabi Haifa,Goalkeeper,10/05/2024,24,90,0,0,0,0,8.11
732,Eran Zahavi,Maccabi Haifa,Goalkeeper,2/27/2025,25,61,0,0,0,0,7.22
733,Eli Dasa,Beitar Jerusalem,׳—׳׳•׳¥,2/14/2024,23,90,0,0,1,0,9.33
734,Oscar Gloukh,Beitar Jerusalem,׳§׳©׳¨,1/21/2025,29,90,1,0,0,0,10.87
735,Netta Lavi,Maccabi Haifa,Goalkeeper,08/05/2024,30,18,3,0,1,0,2.2
736,Manor Solomon,Hapoel Tel Aviv,Defender,03/02/2024,30,70,0,2,0,0,7.74
737,Eyad Abu Abaid,Hapoel Beer Sheva,FWD,03/11/2024,27,90,2,0,0,0,9.55
738,Dan Einbinder,Beitar Jerusalem,Goalkeeper,03/10/2024,26,90,1,0,1,0,9.38
739,Netta Lavi,Hapoel Tel Aviv,׳—׳׳•׳¥,1/27/2025,31,42,0,0,0,0,3.93
740,Lior Refaelov,Hapoel Tel Aviv,Goalkeeper,6/22/2024,26,15,0,0,0,0,1.63
741,Eli Dasa,Beitar Jerusalem,Midfielder,10/14/2024,26,44,0,0,0,0,5.27
742,Mohammad Abu Fani,Maccabi Haifa,Defender,9/26/2024,27,90,0,0,0,0,11.11
743,Dor Peretz,Maccabi Tel Aviv,Forward,8/15/2024,26,47,0,2,0,0,4.98
744,Lior Refaelov,Maccabi Tel Aviv,Forward,5/19/2024,26,90,0,0,1,0,10.4
745,Eli Dasa,Hapoel Tel Aviv,Goalkeeper,4/24/2024,26,90,2,0,0,0,8.43
746,Dor Turgeman,Maccabi Haifa,׳—׳׳•׳¥,08/11/2024,22,90,0,0,0,0,10.08
747,Dor Peretz,Maccabi Haifa,Midfielder,1/21/2024,27,77,0,0,0,0,10.56
748,Yarden Shua,Beitar Jerusalem,Goalkeeper,4/27/2025,32,90,0,0,0,0,9.14
749,Shon Weissman,Beitar Jerusalem,Goalkeeper,11/09/2024,27,86,1,0,0,0,7.8
750,Sagiv Jehezkel,Beitar Jerusalem,׳—׳׳•׳¥,3/21/2025,29,90,0,0,1,0,8.28
751,Miguel Vitor,Beitar Jerusalem,Forward,7/13/2024,29,71,2,0,1,0,6.78
752,Mohammad Abu Fani,Maccabi Haifa,FWD,7/21/2024,29,66,0,0,0,0,7.82
753,Lior Refaelov,Beitar Jerusalem,׳§׳©׳¨,8/18/2024,26,90,0,1,0,0,10.91
754,Omri Altman,Hapoel Tel Aviv,FWD,09/03/2024,27,78,0,0,0,0,8.49
755,Ramzi Safouri,Hapoel Tel Aviv,׳§׳©׳¨,1/26/2024,25,90,1,1,0,0,10.63
756,Tai Baribo,Maccabi Tel Aviv,Goalkeeper,3/28/2025,37,90,0,0,0,0,9.28
757,Dor Peretz,Maccabi Tel Aviv,Defender,01/04/2025,25,90,0,0,2,0,10.54
758,Omri Altman,Hapoel Tel Aviv,׳—׳׳•׳¥,4/25/2024,27,70,0,0,0,0,6.65
759,Omri Altman,Hapoel Tel Aviv,Defender,06/09/2024,25,90,1,0,0,0,11.84
760,Dor Peretz,Beitar Jerusalem,Midfielder,4/17/2025,25,71,0,0,0,0,9.02
761,Mohammad Abu Fani,Maccabi Haifa,׳§׳©׳¨,07/05/2024,28,10,0,0,0,0,1.28
762,Miguel Vitor,Hapoel Tel Aviv,Forward,7/31/2024,29,90,1,0,1,0,9.59
763,Anan Khalaili,Hapoel Tel Aviv,FWD,06/03/2024,27,90,0,0,0,0,10.7
764,Tai Baribo,Beitar Jerusalem,׳§׳©׳¨,3/30/2024,38,68,0,0,1,0,6.68
765,Dia Saba,Maccabi Haifa,Forward,05/09/2024,30,90,2,0,0,0,10.54
766,Eran Zahavi,Hapoel Beer Sheva,Forward,12/12/2024,26,90,3,0,0,0,9.36
767,Eyad Abu Abaid,Hapoel Beer Sheva,FWD,03/12/2024,27,90,0,0,0,0,9.92
768,Miguel Vitor,Maccabi Tel Aviv,Forward,9/18/2024,29,61,1,0,0,0,5.95
769,Manor Solomon,Beitar Jerusalem,Midfielder,1/26/2025,30,90,1,3,0,0,12.46
770,Gabi Kanichowsky,Maccabi Tel Aviv,Midfielder,02/07/2025,31,88,0,0,0,0,10.37
771,Gabi Kanichowsky,Maccabi Tel Aviv,Midfielder,12/12/2024,31,69,1,0,1,0,8.59
772,Raz Shlomo,Hapoel Tel Aviv,Midfielder,7/14/2024,23,0,0,0,0,0,0
773,Oscar Gloukh,Beitar Jerusalem,׳§׳©׳¨,7/30/2024,29,75,0,0,0,0,9.35
774,Eyad Abu Abaid,Maccabi Haifa,Midfielder,9/25/2024,28,90,0,2,1,0,10.99
775,Eli Dasa,maccabi tel aviv,Goalkeeper,3/29/2024,25,90,0,1,0,0,11.52
776,Omri Altman,Hapoel Tel Aviv,Goalkeeper,04/02/2025,28,15,0,0,0,0,1.67
777,Sagiv Jehezkel,Hapoel Beer Sheva,׳§׳©׳¨,12/19/2024,28,32,0,0,0,0,3.65
778,Eyad Abu Abaid,Beitar Jerusalem,׳§׳©׳¨,5/17/2024,29,90,0,0,1,0,11.94
779,Eyad Abu Abaid,Beitar Jerusalem,Goalkeeper,4/30/2025,27,90,0,0,0,0,9.03
780,Oscar Gloukh,Maccabi Tel Aviv,׳§׳©׳¨,1/19/2024,29,90,0,1,0,0,13.46
781,Mohammad Abu Fani,Hapoel Tel Aviv,Forward,10/22/2024,28,28,1,0,1,0,2.65
782,Manor Solomon,Maccabi Haifa,Midfielder,7/26/2024,28,83,0,0,0,0,8.18
783,Netta Lavi,Maccabi Haifa,FWD,5/16/2024,30,63,0,0,0,0,7.36
784,Dan Einbinder,Hapoel Beer Sheva,Goalkeeper,2/20/2025,26,90,0,0,0,0,8.78
785,Sagiv Jehezkel,Hapoel Beer Sheva,Forward,2/24/2025,27,90,0,0,0,0,9.21
786,Dor Turgeman,Hapoel Tel Aviv,׳§׳©׳¨,4/19/2024,22,90,0,0,0,0,9.5
787,Omri Altman,Maccabi Haifa,׳§׳©׳¨,2/16/2024,26,90,0,2,0,0,9.44
788,Hisham Layous,Hapoel Tel Aviv,׳—׳׳•׳¥,01/07/2025,28,76,0,0,0,0,7.42
789,Lior Refaelov,Maccabi Tel Aviv,׳—׳׳•׳¥,02/12/2024,26,90,0,0,0,0,8.73
790,Mohammad Abu Fani,Maccabi Haifa,׳§׳©׳¨,7/20/2024,26,90,0,0,2,0,12.37
791,Omri Altman,Hapoel Beer Sheva,Goalkeeper,4/25/2024,27,90,0,0,1,0,10.34
792,Hisham Layous,Maccabi Haifa,Forward,9/27/2024,29,90,0,1,0,0,11.17
